69,2,22,14.9200,12.7500,19.3800,10.9200,12.0400,11.5400,17.2100,16.3800,16.3860,14.6700,16.3860,34.0500,34.0500
69,2,23,11.1200,13.6700,9.8700,6.3400,11.5800,8.0000,8.2500,10.4100,8.9600,10.5000,12.2500,18.5800,18.5800
69,2,24,5.5000,4.1200,5.2900,1.8700,6.5800,2.4200,5.9100,8.3300,6.5000,8.0800,11.1200,18.3800,18.3800
69,2,25,0.6700,3.9133,4.1700,3.9133,4.8800,0.2100,3.9133,2.7900,1.5400,5.2100,2.5400,13.2100,13.2100
69,2,26,4.5000,4.2100,11.7100,3.2500,6.6300,3.2500,4.9200,3.9200,5.5000,4.2100,4.7500,8.0000,11.7100
69,2,27,10.7500,7.2900,15.7500,5.7900,8.0000,3.5000,6.3800,6.3800,5.7100,5.0900,7.3800,11.5800,15.7500
69,2,28,10.5000,10.8300,16.3300,7.1700,11.3800,4.7500,12.4600,7.7500,7.6200,9.5900,9.0000,22.7500,22.7500
69,3,1,9.0000,7.8880,13.3300,7.8880,8.9200,4.0400,8.6700,6.5000,7.1700,5.6600,6.3400,9.2500,13.3300
69,3,2,9.0800,7.4600,5.8973,6.1300,7.1200,2.9200,7.6200,4.5400,5.2900,5.7500,4.2100,4.7500,9.0800
69,3,3,10.7900,6.8300,20.5400,7.2900,6.3400,2.5400,6.8300,2.5000,4.0800,3.1700,4.9200,5.8800,20.5400
69,3,4,12.5800,9.0800,22.2500,7.6200,10.6700,6.0800,11.2100,8.5400,8.8300,6.9200,7.7100,7.5000,22.2500
69,3,5,16.4600,7.6200,15.2900,4.7500,8.1200,6.1700,7.1700,7.5800,9.9200,6.6700,9.2900,10.1700,16.4600
69,3,6,7.9600,3.0400,7.8700,2.2100,5.1300,0.7100,2.6200,4.1818,3.9200,3.5400,4.8300,4.1700,7.9600
69,3,7,2.9200,2.8227,4.4600,1.6700,4.2100,0.2500,1.0800,1.8700,0.7500,2.4600,3.9200,7.4600,7.4600
69,3,8,2.2900,7.2100,6.1700,1.5400,5.0400,1.4200,7.9600,4.7100,4.2500,5.9100,9.7900,17.7100,17.7100
69,3,9,9.8300,10.4100,7.0000,4.7500,10.3400,3.8300,9.0000,10.3400,9.5000,8.5800,13.3300,17.1200,17.1200
69,3,10,10.1300,9.6760,12.5000,4.9200,10.3400,3.7100,3.9200,10.1300,7.4100,9.6760,12.8700,20.8300,20.8300
69,3,11,16.2100,11.8700,12.5400,5.9100,12.2100,6.3800,8.5000,13.0000,10.7500,9.7100,15.3400,21.6700,21.6700
69,3,12,9.2900,8.9200,12.0400,7.8300,11.2100,6.0400,11.5800,14.7900,12.0000,13.4600,17.0400,29.1700,29.1700
69,3,13,6.0000,2.9200,14.7100,6.9200,10.0400,6.9600,15.3400,11.6300,11.0000,12.1700,11.9409,33.6600,33.6600
69,3,14,7.1200,3.9600,4.0000,2.2900,8.0800,1.7100,5.3300,6.7500,5.1300,6.9845,11.0000,21.4600,21.4600
69,3,15,13.0800,12.9200,9.9200,5.0400,9.0000,4.9600,5.7500,7.8300,7.3800,6.0400,8.0800,16.3300,16.3300
69,3,16,21.1200,17.6200,18.6600,11.2500,14.8800,9.2100,16.1700,18.7500,16.2900,15.7100,18.0500,30.7100,30.7100
69,3,17,21.4600,15.3700,17.1845,12.0000,14.2900,11.5400,15.0000,18.4600,17.7900,13.9600,17.5800,31.5800,31.5800
69,3,18,9.3800,4.5000,15.2873,11.1200,11.6700,10.8800,14.6700,20.0000,16.3300,14.6200,17.0000,37.9900,37.9900
69,3,19,2.9200,7.8300,5.7900,4.4200,6.7900,3.0000,7.3300,8.0000,7.6370,7.6370,10.3400,19.9500,19.9500
69,3,20,6.8700,11.0400,7.7100,4.9600,8.9600,5.5000,4.0800,6.3800,5.5800,7.7900,10.5400,18.8400,18.8400
69,3,21,16.0000,16.3800,12.7100,7.6200,14.9200,9.9600,9.5000,12.5000,8.4200,10.5000,12.7500,18.1600,18.1600
69,3,22,16.2500,14.8800,17.7900,9.0000,14.0000,9.2500,14.9200,12.0000,12.7100,12.0800,14.5400,19.7000,19.7000
69,3,23,7.6200,5.5400,12.8300,4.9200,6.1300,2.6200,9.7500,4.9600,7.3800,4.0000,7.4100,8.3300,12.8300
69,3,24,3.5800,2.8300,8.3800,5.0400,4.5800,1.7500,4.9691,2.7500,3.2100,4.7900,4.9200,12.8300,12.8300
69,3,25,7.4100,4.3800,15.2900,5.4600,5.6300,1.7500,6.5000,3.8300,3.3300,2.7500,7.1200,4.9600,15.2900
69,3,26,6.2100,3.0000,14.4600,4.8800,4.8800,2.3300,5.3700,2.6700,4.0800,2.9200,4.2900,5.0082,14.4600
69,3,27,8.1700,4.6300,13.2500,4.2500,4.1200,1.0400,5.3300,1.9600,3.2100,2.0400,4.8000,4.8000,13.2500
69,3,28,6.3400,4.8800,5.5000,2.6700,7.7900,2.4200,10.5400,6.1300,6.7900,6.7900,5.9850,5.9850,10.5400
69,3,29,11.0800,10.5800,7.6700,7.2500,14.7500,5.9600,13.1700,9.7900,12.0800,9.1300,13.5900,19.2500,19.2500
69,3,30,12.8700,13.5000,10.5400,9.9200,15.8300,8.5400,14.5400,12.5645,13.5400,11.6300,12.3800,14.9200,15.8300
69,3,31,22.3400,16.4600,16.0800,11.8300,22.1700,9.7500,18.5000,9.4200,14.5400,12.6700,11.8300,16.6200,22.3400
69,4,1,12.7900,9.7900,11.3400,7.0800,9.0800,4.3300,9.4200,7.4600,8.0400,10.7500,8.6700,16.5400,16.5400
69,4,2,5.7500,3.4600,6.4200,3.4200,4.5000,0.2900,5.4600,3.2900,2.6200,2.2100,8.6700,10.2100,10.2100
69,4,3,4.1700,3.2100,3.0400,1.6300,4.3300,0.2900,4.9600,4.4782,1.1700,3.1700,12.2900,11.0000,12.2900
69,4,4,5.7500,2.8800,12.2900,3.2100,4.6300,1.1700,3.4200,1.5000,1.5800,1.5400,3.8727,4.6300,12.2900
69,4,5,11.2100,3.7900,16.9200,5.9100,7.2900,4.8800,7.8700,5.3300,7.6164,5.2500,7.5000,7.8300,16.9200
69,4,6,18.6600,5.3700,18.3800,6.2100,9.4200,7.4100,13.7500,11.5745,13.6200,8.9200,11.2900,14.2900,18.6600
69,4,7,12.6200,1.6300,8.1700,3.7100,6.7900,2.5800,6.3800,5.3300,8.1700,6.5400,6.7100,6.2391,12.6200
69,4,8,7.4600,11.8300,6.3800,6.9600,11.6300,7.4600,5.0400,10.1700,9.1300,10.8300,22.0800,18.5400,22.0800
69,4,9,16.2900,9.2500,16.1300,9.7100,8.3300,11.7120,14.3700,11.7120,8.5800,9.5900,11.1200,13.7500,16.2900
69,4,10,6.5000,5.8300,8.3800,4.5000,6.7500,4.0800,9.5900,7.7500,8.8700,7.7100,10.3400,13.0000,13.0000
69,4,11,22.8800,20.6200,18.1200,12.1200,22.8800,12.2500,17.6200,15.1200,17.8300,11.7100,22.5000,21.5000,22.8800
69,4,12,24.7500,20.7500,16.5000,15.0000,22.1300,12.0800,19.0400,14.8300,17.3700,14.2900,20.3300,27.6700,27.6700
69,4,13,11.6300,6.4600,7.9600,6.5400,11.0800,5.0000,9.9600,7.9200,10.0400,8.5400,9.6200,10.1700,11.6300
69,4,14,13.6200,11.1700,9.0400,11.2500,19.7900,10.1700,14.5000,14.8800,15.1200,11.4600,15.3700,13.3064,19.7900
69,4,15,18.1600,12.3800,11.5400,11.8300,17.0000,9.7500,13.9082,11.7500,16.5000,12.0800,14.0400,17.9600,18.1600
69,4,16,7.4100,6.8300,5.8300,4.8800,6.7100,3.1300,9.8700,3.7900,9.1300,8.9600,7.2500,13.8300,13.8300
69,4,17,8.0400,5.8300,9.7500,3.0800,6.3400,2.2500,3.7100,3.3700,4.5000,2.8800,5.5000,9.3800,9.7500
69,4,18,7.8300,10.4600,11.2100,5.6300,9.3800,4.6700,8.6700,5.3300,7.1200,6.2900,6.4600,13.8800,13.8800
69,4,19,16.3300,14.2100,8.7100,5.8800,14.3300,6.2500,6.9200,8.7500,8.5400,10.5000,11.6300,15.9200,16.3300
69,4,20,15.8700,15.5900,11.3800,6.5800,14.2900,7.1700,7.4100,9.7900,8.2900,8.3800,11.9200,19.0000,19.0000
69,4,21,13.3300,12.0400,15.3400,7.7100,13.0000,7.7100,12.8300,13.1300,10.0800,14.2582,19.6200,32.0500,32.0500
69,4,22,21.0000,13.7900,14.7500,12.4200,17.5400,10.1300,12.7100,12.2100,15.2900,13.0800,17.0400,17.2500,21.0000
69,4,23,10.0400,8.2100,11.5000,9.1891,8.9600,5.0400,8.6700,7.8300,9.0000,8.7500,12.7100,10.3700,12.7100
69,4,24,20.0800,16.7100,10.7955,9.5000,14.9600,7.9600,9.2500,8.9600,8.5000,5.7500,10.2500,6.8300,20.0800
69,4,25,14.6200,13.2900,15.7500,7.5800,15.9600,8.1200,14.2900,11.5400,13.6200,13.2900,15.2100,11.4200,15.9600
69,4,26,9.7900,12.9200,7.1700,4.7500,11.7100,3.5400,4.1700,5.8800,6.7100,6.1300,10.8300,10.2500,12.9200
69,4,27,13.8300,13.8300,9.4200,8.1200,15.5000,6.3800,10.2500,10.3400,13.1700,10.2500,15.9200,15.1600,15.9200
69,4,28,16.7500,13.6200,8.0000,7.5800,13.7000,6.2500,6.1700,8.2500,7.7500,7.7500,12.5000,7.3800,16.7500
69,4,29,6.0000,4.2500,5.8227,3.9600,5.6300,0.7100,4.7100,4.4600,4.8300,6.7100,9.0400,13.7500,13.7500
69,4,30,4.5800,3.0800,4.2900,3.8300,5.5000,0.3300,3.3300,3.3300,3.0400,4.6300,5.1300,9.6700,9.6700
69,5,1,5.4100,2.9600,6.2100,2.2900,4.2191,0.6300,4.0800,1.3300,3.2900,4.5400,6.1300,9.5400,9.5400
69,5,2,13.0800,3.7500,9.5420,5.8800,6.0400,9.5420,11.3800,7.9600,9.5400,9.2500,7.9200,20.6200,20.6200
69,5,3,8.0800,4.6700,5.5800,3.7900,6.5000,2.0000,5.7100,3.2900,3.4600,6.5000,5.3300,27.8800,27.8800
69,5,4,5.2500,6.4200,6.2500,2.5800,3.7100,0.3300,4.0800,1.3300,2.8800,2.7100,3.2900,13.3300,13.3300
69,5,5,6.4600,8.0800,2.2900,1.6700,6.7900,0.2900,2.8300,1.9600,2.0000,5.0400,4.8800,4.4600,8.0800
69,5,6,5.1300,4.4600,7.4600,1.7100,5.2900,0.9600,2.0400,1.8300,1.8300,2.2900,5.0900,16.0400,16.0400
69,5,7,5.8300,5.7900,9.7100,2.7100,7.2900,1.3300,5.4691,4.5000,2.1300,4.0800,10.0000,6.7900,10.0000
69,5,8,4.0800,5.9600,8.3300,4.0800,5.4182,2.5400,6.8700,3.9600,5.4100,4.4200,9.8700,4.0800,9.8700
69,5,9,13.1300,10.9600,11.3400,6.7900,12.4600,6.6300,9.4200,6.4600,9.8700,5.8300,9.3536,10.0000,13.1300
69,5,10,14.2900,13.8800,11.8660,7.8700,13.3300,11.8660,8.5800,11.8300,9.7900,9.2900,15.9200,13.8800,15.9200
69,5,11,8.0400,9.8300,12.1200,3.6700,8.2100,3.9200,2.2900,8.0000,3.9600,4.5000,14.8800,8.8300,14.8800
69,5,12,8.4200,10.8800,6.8300,5.0000,9.0000,5.2500,5.6600,6.5800,5.2900,5.4600,7.7500,10.3400,10.8800
69,5,13,6.3400,5.7100,8.8700,4.7100,6.5800,3.9600,5.4600,5.4100,4.2100,7.1700,11.1200,11.2900,11.2900
69,5,14,9.0400,11.5400,11.6700,6.9200,9.7900,5.0400,7.5400,8.5400,5.7500,6.4200,16.0800,7.6200,16.0800
69,5,15,7.0000,7.9200,7.7100,3.8800,7.2500,3.7500,4.2100,6.0800,2.5800,3.6300,9.1300,5.7100,9.1300
69,5,16,12.6700,7.6700,9.3800,7.6700,11.3800,7.9600,10.2900,7.5000,8.9445,7.0400,9.7500,7.0800,12.6700
69,5,17,12.6700,12.7500,9.7500,6.7500,11.5800,6.8700,6.7100,6.1700,6.2500,8.7100,12.0800,15.0400,15.0400
69,5,18,15.0900,11.4600,11.1200,8.5800,11.8300,9.1700,12.4600,8.4600,10.0800,11.9600,13.0000,19.5800,19.5800
69,5,19,5.0000,5.1300,6.2100,4.1700,6.3800,3.1700,3.9200,1.7900,4.4200,5.4100,6.0400,4.6945,6.3800
69,5,20,7.8700,6.6300,7.6700,3.5000,9.8300,5.7100,1.9600,4.4600,2.9200,2.3300,5.5873,8.5800,9.8300
69,5,21,3.5400,5.2100,5.5000,2.7500,4.4600,1.3800,4.1700,2.0400,1.6300,2.1300,5.0900,5.4100,5.5000
69,5,22,12.7500,8.5400,8.5800,2.6700,8.5800,4.7100,3.2500,4.1200,3.6300,4.2100,5.9600,8.4200,12.7500
69,5,23,15.7900,10.9600,15.9600,12.5336,12.5000,12.6200,7.9600,11.3800,11.1200,10.3400,11.8300,17.4100,17.4100
69,5,24,11.1700,7.5400,9.1700,11.4773,11.3400,10.2500,9.9600,7.4100,11.5800,13.2900,12.7500,21.7900,21.7900
69,5,25,11.3800,7.6200,10.1300,6.8300,8.9600,9.4200,9.0600,6.3800,9.0600,8.0000,8.4600,13.4200,13.4200
69,5,26,8.9200,10.1300,8.1200,4.2900,6.0000,4.0800,5.1700,2.8800,6.5236,3.7900,6.3800,12.0000,12.0000
69,5,27,13.7000,12.9600,8.7900,6.5000,13.1700,10.4600,7.6200,8.2100,8.3800,8.7500,10.9200,13.5400,13.7000
69,5,28,11.8300,8.7500,9.5400,5.8300,10.6700,7.7100,6.7900,4.8800,6.9600,3.9600,9.0400,12.9600,12.9600
69,5,29,5.8300,5.1300,11.9200,6.2100,8.1200,8.8700,8.2900,9.3800,9.3300,6.7500,11.6700,10.7900,11.9200
69,5,30,13.6200,7.5800,12.7100,7.5800,9.1700,8.9200,8.4200,10.1700,9.0000,10.5800,13.6200,11.9200,13.6200
69,5,31,10.5800,5.3300,7.6200,6.5400,8.3800,5.8800,6.6300,4.0400,6.1700,7.4600,7.0800,9.5400,10.5800
69,6,1,4.4600,5.1300,6.5400,2.5000,5.1700,2.6200,4.7100,2.1700,4.2500,4.3300,6.1300,8.7900,8.7900
69,6,2,12.8300,12.7100,11.9200,6.3400,12.2900,10.0000,9.6200,9.2500,9.4200,7.4600,14.8300,11.6300,14.8300
69,6,3,14.1700,7.4600,10.6300,7.2100,11.6300,9.5900,8.5800,8.3800,9.4770,7.5800,9.4770,9.5400,14.1700
69,6,4,6.5800,5.8989,12.0000,2.6200,5.8989,3.7100,3.4200,5.8989,4.1700,3.1300,7.1200,10.3400,12.0000
69,6,5,4.9600,4.3800,7.5800,2.6200,4.8300,6.2500,2.9600,3.7500,3.3700,3.5000,9.1700,9.7900,9.7900
69,6,6,2.5000,4.2100,3.7009,0.7100,2.2500,2.6700,0.2100,4.0800,0.5000,1.8300,13.5400,8.2100,13.5400
69,6,7,2.1700,3.7900,2.7500,2.4200,3.6700,3.3300,4.4200,3.5000,1.1700,2.1700,9.6200,4.4600,9.6200
69,6,8,6.4600,3.4600,3.6636,3.2500,2.7100,3.7100,2.8800,2.6200,4.3800,3.3300,5.2900,2.2100,6.4600
69,6,9,11.0000,3.8300,15.7100,4.0400,6.7790,6.4600,3.7500,3.7900,6.7790,4.2900,9.2100,5.7100,15.7100
69,6,10,12.5800,5.3300,16.5800,5.5800,7.2900,9.0400,6.5000,4.7500,6.9600,3.0400,7.5800,6.6700,16.5800
69,6,11,5.0400,4.2500,11.2100,3.8800,5.2500,5.4100,3.2900,1.2900,4.4955,2.0400,3.8300,3.9600,11.2100
69,6,12,4.4200,2.8800,4.1200,2.5400,4.4200,3.6300,2.9200,2.6200,2.7900,2.9200,6.4600,3.6109,6.4600
69,6,13,9.5900,6.9600,7.7100,3.8300,6.0000,4.0400,3.7900,3.9200,2.9200,2.1700,5.7900,5.0900,9.5900
69,6,14,7.9200,8.1200,8.4200,4.0000,7.7100,6.5000,4.6300,3.5400,7.4100,5.9600,5.7100,6.3564,8.4200
69,6,15,15.3400,15.7100,11.9200,8.9600,12.4600,12.5400,10.4600,8.0400,10.5400,11.7500,11.9600,20.6700,20.6700
69,6,16,21.9600,16.8300,10.8800,9.3300,16.5000,13.4200,10.3700,10.4600,9.7500,13.3255,12.8700,14.2100,21.9600
69,6,17,15.7900,16.1700,13.3700,10.3700,15.7900,13.4809,11.2900,11.0000,11.5800,13.4600,11.4200,18.0500,18.0500
69,6,18,11.2100,14.7900,8.8700,7.1200,14.2900,11.9600,8.2900,8.4600,9.7900,7.4100,16.2500,11.9600,16.2500
69,6,19,14.3700,14.9600,12.3300,8.2900,12.4200,12.0000,13.4200,8.8300,11.1700,9.4600,12.4600,11.6300,14.9600
69,6,20,18.3400,12.8200,12.0000,9.2500,15.7500,12.8200,12.8200,10.0800,12.0800,8.5000,16.1700,13.2100,18.3400
69,6,21,11.9600,11.5400,13.3700,11.0536,12.2500,13.1300,9.3800,6.5000,9.4200,8.9200,8.2900,16.8300,16.8300
69,6,22,9.1700,8.5000,10.6700,5.0000,7.6700,7.3300,4.1700,5.6600,5.4100,5.7900,10.2500,13.0400,13.0400
69,6,23,3.4600,4.3800,5.3700,4.7400,4.7400,3.4200,3.6300,3.5400,1.7100,2.9200,9.3800,9.5900,9.5900
69,6,24,6.2900,6.2900,7.1700,3.0800,6.7100,7.0000,6.4664,4.6700,5.3300,4.3800,10.3400,9.8700,10.3400
69,6,25,9.2900,8.0800,10.0800,4.3800,6.7100,6.0000,5.7100,4.2100,5.1700,3.4600,8.1700,12.7100,12.7100
69,6,26,12.6200,13.7900,13.0400,8.6300,13.3300,11.2900,9.8300,11.6700,11.7500,11.3800,19.5800,21.5400,21.5400
69,6,27,9.6700,7.5400,7.7500,6.7500,10.6300,7.9200,9.5400,9.3300,8.9200,9.9200,15.0900,18.2100,18.2100
69,6,28,4.9600,5.5000,7.0000,3.6700,5.5000,3.6300,5.3700,6.1700,4.2100,4.0000,14.3300,12.7100,14.3300
69,6,29,6.0400,7.1200,8.2900,4.0000,5.5800,4.4600,5.9600,10.2900,5.8300,8.3800,19.2900,14.6700,19.2900
69,6,30,5.6600,8.5000,7.8300,2.7100,7.4600,5.4600,6.2500,9.7500,8.7100,7.8700,15.4600,10.9200,15.4600
69,7,1,7.6700,5.2100,12.3300,4.5400,9.2836,6.7100,7.9200,9.2500,9.8700,7.7900,16.5400,14.2900,16.5400
69,7,2,5.5400,6.9200,4.6300,4.5800,7.3800,4.4600,6.0000,3.7500,6.9600,6.7900,9.4600,13.0400,13.0400
69,7,3,6.7900,4.4200,7.3800,3.4600,5.0000,7.0430,4.2100,4.9600,3.9200,7.0430,14.8300,15.4600,15.4600
69,7,4,10.1300,9.8300,10.4100,5.3700,12.3800,9.9600,12.9600,11.7900,12.4200,12.8700,19.0800,26.0800,26.0800
69,7,5,8.0800,7.4600,10.5840,10.5840,10.1700,7.5400,9.1700,8.4200,9.9600,8.7100,16.2500,20.0800,20.0800
69,7,6,13.2500,9.7500,6.2900,5.8800,12.1700,6.5000,7.0800,8.0800,9.5000,8.5800,14.4600,17.0000,17.0000
69,7,7,17.8800,10.2500,12.6700,9.0000,14.4200,12.1100,12.2100,7.7500,12.0400,10.7100,14.1700,12.1100,17.8800
69,7,8,12.6200,6.4200,8.7080,6.8300,10.1700,7.5000,8.1700,6.2900,8.9600,9.7500,10.3700,8.7080,12.6200
69,7,9,7.4600,4.8300,5.1700,4.5400,8.6700,5.0400,7.6200,4.8300,7.7900,6.0800,6.2030,6.2030,8.6700
69,7,10,7.9200,4.2900,7.1200,5.6300,10.6700,8.3800,9.4527,6.1300,10.6700,8.3800,14.2900,20.5000,20.5000
69,7,11,7.3800,5.7100,6.9600,6.8300,11.7100,8.5400,13.9200,8.7900,12.6200,8.4600,16.8800,24.5400,24.5400
69,7,12,6.7100,3.4600,6.8300,7.5880,7.7500,6.0400,8.9200,4.8300,9.6700,7.0000,14.6700,7.5880,14.6700
69,7,13,4.0400,5.3300,3.5800,2.9200,4.3300,2.1300,6.6700,2.3700,4.2900,3.6700,8.7500,11.1200,11.1200
69,7,14,3.8800,5.8300,3.9600,4.5000,6.8700,7.1200,2.4200,4.0800,5.3300,4.6300,5.1664,8.2100,8.2100
69,7,15,8.6300,5.2173,3.1300,4.2500,7.6700,5.0400,3.7100,3.6300,4.0800,3.7500,5.8800,7.6200,8.6300
69,7,16,11.4200,10.3400,8.1200,6.3800,12.1200,7.5000,9.0000,8.5000,9.1300,8.3300,13.0400,15.7500,15.7500
